robot_model,movement,cartesian_path,reference_frame,is_relative,velocity,acceleration,desired_x,desired_y,desired_z,desired_roll,desired_pitch,desired_yaw,measured_x,measured_y,measured_z,measured_roll,measured_pitch,measured_yaw
vs060,move_to_pose,True,TOOL,True,100,100,0.4802391923004442,0.05112690867732969,0.11936603750502954,3.098133555145855,1.247933665650873,-2.133203424035078,0.48021136109736223,0.0511374590587029,0.1193577984453981,3.0981688080470895,1.2479322061138567,-2.13327133202895
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.31,3.141592653589793,0,-1.5707963267948966,0.26180010634015555,-0.1192735132830405,0.31002653020455984,-3.141511557205145,6.704965117686398e-05,-1.5707542122737954
vs060,move_to_pose,True,WORLD,True,100,100,0.2618001063401547,-0.11927351328304066,0.010026530204558959,-3.1415115572051477,6.704965117636805e-05,-1.5707542122737952,0.26190585745110806,-0.11932073508890628,0.010139299087886439,3.141508877182813,0.0001340703029397839,-1.5707550733012923
vs060,move_to_pose,True,WORLD,True,100,100,0.26190585745110767,-0.11932073508890605,0.3101392990878862,3.141508877182812,0.00013407030294035395,-1.5707550733012934,0.26170401264642645,-0.1192287572351961,0.3099423464970391,3.1415808735458652,0.00010134683998046084,-1.570755068230478
vs060,move_to_pose,True,WORLD,False,100,100,0.2581,0.136,0.305,3.141592653589793,0,-1.5707963267948966,0.25813568632489825,0.1358786702107177,0.3049785125610387,-3.141571063724348,0.00021334824087933862,-1.5707163455597113
vs060,move_to_pose,True,WORLD,True,100,100,0.2581356863248977,0.13587867021071712,0.004978512561038595,-3.141571063724349,0.00021334824087798586,-1.5707163455597113,0.25826636226447436,0.13594947561929271,0.005070310354877788,3.1415816579700695,0.00017842524237766152,-1.5707181439708262
vs060,move_to_pose,True,WORLD,True,100,100,0.25826625785106677,0.13594941962147172,0.3050704270361551,3.1415815966616076,0.00017839107182990871,-1.5707181440631781,0.2581724934068249,0.1359000518648294,0.3049820704605024,-3.1412263612707565,0.0003769758502632356,-1.57071806097718
vs060,move_approach,True,WORLD,False,100,100,0.4624551538126817,0.06110042743300531,0.11923736160874904,3.0962140930379407,1.2479104151759464,-2.1345376751890655,0.4623818121022466,0.06116379440215332,0.11926952304911104,3.0969122656881525,1.2479195205884726,-2.1340791012633242
vs060,move_to_pose,True,TOOL,True,100,100,0.5162136011873782,0.15602339865149345,0.08281689673011275,3.096912265688145,1.2479195205884719,-2.1340791012633313,0.5161121609887929,0.15605869171494818,0.08287214720565486,3.097248203895783,1.2478989139056993,-2.1339068461848636
vs060,move_to_pose,True,TOOL,True,100,100,0.4622636079323078,0.061209675302603864,0.11932756407796122,3.0972482038957816,1.2478989139056997,-2.133906846184863,0.4622197110699535,0.06125664338014013,0.11932140896500329,3.0974538504662257,1.2479108738237554,-2.133761278924812
vs060,move_approach,True,WORLD,False,100,100,0.4436551538126818,0.07150042743300533,0.11923736160874904,3.0962140930379407,1.2479104151759464,-2.1345376751890655,0.4438445184830964,0.07130821670617574,0.11915935295302105,3.094349062753648,1.2478787777805007,-2.135768532193201
vs060,move_to_pose,True,TOOL,True,100,100,0.4975802007911519,0.1662222478862801,0.08270638092490946,3.094349140751507,1.2478787748239557,-2.135768441532077,0.49754720224587384,0.16622488948286823,0.08271804838081989,3.09440675639353,1.2478611679475478,-2.135805251909631
vs060,move_to_pose,True,TOOL,True,100,100,0.4438027767259927,0.07131661882494124,0.11917260942819109,3.094406837315859,1.2478611675175948,-2.1358051601638857,0.4437435867676639,0.07138791832122125,0.11915305792711597,3.094742307866326,1.2478869376439086,-2.1356224290322854
vs060,move_approach,True,WORLD,False,100,100,0.4804551538126817,0.05100042743300531,0.11923736160874904,3.0962140930379407,1.2479104151759464,-2.1345376751890655,0.48029745567220605,0.051121018184331124,0.11926236175478569,3.096726400355745,1.2478916355474374,-2.134303448954818
vs060,move_to_pose,True,TOOL,True,100,100,0.5341314457194904,0.14597832252641552,0.08280700098929526,3.096726400355746,1.2478916355474372,-2.134303448954817,0.5339483608889823,0.14603136352783208,0.0829030830514699,3.097212271524254,1.2478458117740638,-2.134059985992316
vs060,move_to_pose,True,TOOL,True,100,100,0.4800899590475156,0.05119016269861659,0.11936399157781158,3.0972123509396505,1.2478458100104366,-2.1340598937545567,0.48005616450000804,0.05121125429955342,0.11935167603316998,3.0973101552310554,1.2478541855406617,-2.1340723354569286
vs060,move_approach,True,WORLD,False,100,100,0.4824,-0.0169905605960922,0.1593998172295945,3.141592653589793,-0.0017453292519943296,-1.5707963267948963,0.48193910591015077,-0.01708169861658272,0.15934098096128693,-3.140659121437732,-0.0015233687962607882,-1.5706657660096672
vs060,move_to_pose,True,TOOL,True,100,100,0.48204648496371755,-0.01725687186605815,0.044341164508948566,-3.14065912143773,-0.0015233687962607496,-1.570665766009668,0.4820513539660805,-0.01725720308829077,0.0443404117498267,-3.1406666951883757,-0.0015225981195309394,-1.5706655530664526
vs060,move_to_pose,True,TOOL,True,100,100,0.48194492693807156,-0.01708211233278037,0.1593400147719478,-3.1406666390385016,-0.0015225621373488039,-1.5706655532818787,0.481743574593446,-0.01707514701638336,0.1592727722638153,-3.1405471124421784,-0.0015269071557337908,-1.5706655527633164
vs060,move_approach,True,WORLD,False,100,100,0.5154,0.005209439403907798,0.15929981722959452,3.141592653589793,-0.0017453292519943296,-1.5707963267948963,0.5149504756485149,0.005204424579707285,0.15913048032774763,-3.141452226499787,-0.001744053297170169,-1.570796104459533
vs060,move_to_pose,True,TOOL,True,100,100,0.5149666248084049,0.0050038585577784804,0.0441306563605979,-3.141452226499788,-0.0017440532971704096,-1.5707961044595349,0.5149419196428761,0.0050035520970889355,0.04413149148019843,-3.1413989530632396,-0.0017433958019932763,-1.570796077336069
vs060,move_to_pose,True,TOOL,True,100,100,0.5149196440324466,0.005204042503438268,0.15913131455568885,-3.1413989530632445,-0.0017433958019933034,-1.5707960773360672,0.5146180240869896,0.005200677024166253,0.15902395189932295,-3.141208430734436,-0.0017415012646741985,-1.5707960152534122
vs060,move_approach,True,WORLD,False,100,100,0.4559,-0.048190560596092204,0.1593998172295945,3.141592653589793,-0.0017453292519943296,-1.5707963267948963,0.4559679013021298,-0.048197684382430855,0.1594115298379704,3.1414792642808584,-0.0017333477612502823,-1.5707962523811334
vs060,move_to_pose,True,TOOL,True,100,100,0.4559549601631405,-0.048397009782817656,0.0444115409094058,3.1414793179528315,-0.0017333050451636104,-1.5707962525867656,0.4559793250600404,-0.048400010475705524,0.04441703011319112,3.1414039148942496,-0.0017237077289778938,-1.5707953663671361
vs060,move_to_pose,True,TOOL,True,100,100,0.4560011140611151,-0.048201783635924755,0.15941665790443502,3.141403968941737,-0.0017236756765926205,-1.5707953666137622,0.45592842702893077,-0.04819299185211469,0.1593996950507902,3.1415424732464126,-0.0017391555536818404,-1.570789652828956
vs060,move_to_pose,True,WORLD,False,100,100,0.2581,0.136,0.31,3.141592653589793,0,-1.5707963267948966,0.258211186616365,0.13580409695386533,0.31000611834211,-3.141589853027357,0.00036449242987378073,-1.570649336217237
vs060,move_to_pose,True,WORLD,True,100,100,0.25821121116763757,0.13580410495157533,0.010006196134259626,-3.1415899188517833,0.00036443966796170096,-1.5706493362518177,0.25825183617748376,0.13582832700467412,0.010091539924274306,3.1413209516241976,0.0001965008997293839,-1.5706518695299345
vs060,move_to_pose,True,WORLD,True,100,100,0.2582519389814454,0.13582838219578117,0.310091427282988,3.1413210129752147,0.00019653523049012006,-1.5706518694307816,0.2581919344047635,0.13579680658962168,0.3100344575960642,3.1415594463721326,0.000321881878149552,-1.570651832772501
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.305,3.141592653589793,0,-1.5707963267948966,0.2617888502464477,-0.11892819027824637,0.30489287452174146,3.141295947668725,-0.00024776649776496874,-1.5709497802989185
vs060,move_to_pose,True,WORLD,True,100,100,0.2617888346255466,-0.11892816283333624,0.004892784337923561,3.141296010702801,-0.0002477209586050119,-1.5709497802884156,0.2618209360079377,-0.11894622749952144,0.005118579850379862,3.140824092747203,1.1148092689512126e-06,-1.5709464975774885
vs060,move_to_pose,True,WORLD,True,100,100,0.2618208365895025,-0.11894618624913333,0.30511870998217727,3.1408240666765495,1.1191424578546664e-06,-1.5709464973082357,0.2617466946377293,-0.11891247692785056,0.30504977683014134,3.141017274639102,-8.659923722664831e-05,-1.5709464922408547
vs060,move_approach,True,WORLD,False,100,100,0.4824,-0.0169905605960922,0.1593998172295945,3.141592653589793,-0.0017453292519943296,-1.5707963267948963,0.4823465962218123,-0.016997097757029976,0.15939357631332005,-3.1414651994810048,-0.0017440907348215931,-1.5708347085933396
vs060,move_to_pose,True,TOOL,True,100,100,0.48236114176802947,-0.017197683538148507,0.04439393180815657,-3.141465253532448,-0.0017441353773215446,-1.5708347084153882,0.48236487845498704,-0.0171980026702427,0.04439121218723202,-3.1414805068007263,-0.0017429397798724947,-1.570834456142216
vs060,move_to_pose,True,TOOL,True,100,100,0.4823519892168498,-0.01699756420669653,0.15939103678835842,-3.1414805068007294,-0.0017429397798723629,-1.5708344561422158,0.4820093888670076,-0.016985786477107984,0.1593187071394847,-3.1410837142741808,-0.0017568011922319477,-1.5708346092141845
vs060,move_approach,True,WORLD,False,100,100,0.5154,0.005209439403907798,0.15929981722959452,3.141592653589793,-0.0017453292519943296,-1.5707963267948963,0.515335445995494,0.0052083471176623194,0.15928974419638228,-3.1415115936899856,-0.0017435400411470042,-1.570795837609447
vs060,move_to_pose,True,TOOL,True,100,100,0.5153447679820463,0.005007840119737104,0.04428991937023659,-3.141511593689986,-0.0017435400411486553,-1.5707958376094433,0.5153106696935997,0.00500735778981744,0.04429010170128167,-3.141467555915312,-0.0017427672360036137,-1.570795698881955
vs060,move_to_pose,True,TOOL,True,100,100,0.5152962833352261,0.005207775909903147,0.1592899261603203,-3.141467555915314,-0.001742767236005272,-1.5707956988819538,0.514857454669072,0.0052029759987595944,0.15918606785859643,-3.1413256534550102,-0.0017415213233666616,-1.5707955431010565
vs060,move_approach,True,WORLD,False,100,100,0.4559,-0.048190560596092204,0.1593998172295945,3.141592653589793,-0.0017453292519943296,-1.5707963267948963,0.45636901606729013,-0.04824155453222814,0.15945151706381816,3.1405029171396697,-0.0016285243139527923,-1.570792476705542
vs060,move_to_pose,True,TOOL,True,100,100,0.45624379593895004,-0.04842882563541211,0.04445157488225557,3.140502970889919,-0.0016284815326991244,-1.5707924768930683,0.45626950689650725,-0.0484319439846118,0.044456413736977174,3.1404252839668922,-0.0016186442601628522,-1.570791608802884
vs060,move_to_pose,True,TOOL,True,100,100,0.4564036693040182,-0.04824580001449649,0.15945638443963814,3.1404252298154685,-0.0016186764107252963,-1.5707916085851334,0.45631940683265165,-0.04823691720363161,0.15946047460090282,3.1407456840734476,-0.0016523113793956343,-1.5707918574698116
vs060,move_approach,True,WORLD,False,100,100,0.4741,-0.164,0.1537,3.141592653589793,0.0,-1.5707963267948963,0.473694104832138,-0.16388434452418846,0.15357839650662866,-3.1412441503230015,-0.00011415722180183163,-1.570889378104178
vs060,move_to_pose,True,TOOL,True,100,100,0.47373407824194097,-0.16389746575052902,0.038578611101942856,-3.141244201803867,-0.00011420376579853693,-1.570889377964661,0.4736793637150621,-0.1638785007620132,0.03858229845261077,-3.141205706738508,-0.00012742941404224285,-1.5708893842338814
vs060,move_to_pose,True,TOOL,True,100,100,0.4736348661921681,-0.16386384223964706,0.15358228890955983,-3.141205706738504,-0.0001274294140436552,-1.5708893842338822,0.4732685701198523,-0.16373710429236113,0.15347260635741258,-3.140893056294826,-0.00023553257926465813,-1.57088944286791
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.31,3.141592653589793,0,-1.5707963267948966,0.26181649638169074,-0.11918347348700777,0.31000549567201563,3.1414992256001923,8.435695590270333e-06,-1.5708092146918986
vs060,move_to_pose,True,WORLD,True,100,100,0.2618164809775248,-0.11918344616147844,0.010005404618650682,3.1414992887101563,8.481520637088941e-06,-1.5708092146573183,0.26193483870301887,-0.11923765330331812,0.010118333134125801,3.141400558063033,5.600620845293104e-05,-1.5708089413908282
vs060,move_to_pose,True,WORLD,True,100,100,0.2619348387030183,-0.11923765330331798,0.31011833313412585,3.141400558063031,5.6006208454597556e-05,-1.57080894139083,0.26184304608721876,-0.11919587652104224,0.31003335575020974,-3.141482088395666,-8.180379674728817e-05,-1.5708089423636244
vs060,move_to_pose,True,WORLD,False,100,100,0.2581,0.136,0.305,3.141592653589793,0,-1.5707963267948966,0.2581049000183404,0.13594193400717797,0.30497982975975857,3.1415642585258103,7.578845272152008e-05,-1.570700270259294
vs060,move_to_pose,True,WORLD,True,100,100,0.25810490001834097,0.13594193400717797,0.0049798297597584695,3.1415642585258126,7.578845272166564e-05,-1.5707002702592954,0.2580553346071732,0.13591662784086428,0.005296180757302121,3.1407905462124486,-0.0003394456342009447,-1.5707008918385148
vs060,move_to_pose,True,WORLD,True,100,100,0.25805543893956323,0.13591668385765188,0.3052960642237989,3.1407906075739143,-0.00033941134189036527,-1.570700891763256,0.25797741398027496,0.13587558401187727,0.3052242735670963,3.141092640073566,-0.00018036065275362688,-1.5707009963700307
vs060,move_approach,True,WORLD,False,100,100,0.4741,-0.164,0.1537,3.141592653589793,0.0,-1.5707963267948963,0.47390416139907166,-0.1639323239190234,0.15366568766150887,-3.1412799810363516,-0.00010805071033637655,-1.5707962718360444
vs060,move_to_pose,True,TOOL,True,100,100,0.47394022202064473,-0.16394476033887057,0.03866548691932839,-3.1412799295417977,-0.00010800414505770984,-1.5707962719727382,0.4739128026009492,-0.1639353098194078,0.03866020293875502,-3.1412132856477433,-0.00013114901090851286,-1.5707962797325274
vs060,move_to_pose,True,TOOL,True,100,100,0.47386924788872853,-0.1639202405511669,0.15365995293668583,-3.1412132342631223,-0.00013111258167820562,-1.5707962799162798,0.47365740742154394,-0.16384698206888162,0.15361765577891448,-3.1408870113123015,-0.00024404558530464302,-1.5707963408894141
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.31,3.141592653589793,0,-1.5707963267948966,0.2619029571343437,-0.11915940010796336,0.3100474039280952,3.1413693334481714,-2.2499987763751542e-05,-1.570846536903489
vs060,move_to_pose,True,WORLD,True,100,100,0.2619029417944527,-0.11915937282227174,0.01004731287445898,3.1413693965651324,-2.2454148114868652e-05,-1.5708465368699736,0.2620647401006692,-0.11923412636480879,0.010171056864023698,3.141358240664706,-7.602251972779192e-06,-1.5708455086414064
vs060,move_to_pose,True,WORLD,True,100,100,0.26206464203583235,-0.11923408610312114,0.3101711829322258,3.141358214297152,-7.598642953163514e-06,-1.5708455083288904,0.26197404628970944,-0.11919285485424275,0.31008599211968535,3.1415331485589757,-8.715328125807737e-05,-1.5708455102340335
vs060,move_joints,,,False,100,100,,,,,,,0.3004503056710301,8.134421106103007e-06,0.3902452124185448,-3.1415653548992575,0.001614876357703871,-3.1415252591004825
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.305,3.141592653589793,0,-1.5707963267948966,0.2618877100388975,-0.11905084810132449,0.30501466456321014,3.1414804994001937,-0.00022399013858355078,-1.5709844848777108
vs060,move_to_pose,True,WORLD,True,100,100,0.26188769449817456,-0.11905082068441716,0.005014574357566637,3.1414805624051705,-0.00022394459343986293,-1.5709844848669017,0.2619039607208688,-0.11906086039548966,0.005373777495691262,3.140798015866655,0.00011347822397332684,-1.5709819416723303
vs060,move_to_pose,True,WORLD,True,100,100,0.2619039607208708,-0.11906086039549024,0.30537377749569145,3.1407980158666584,0.00011347822397170547,-1.5709819416723292,0.2618116993695281,-0.11901888777585919,0.30528682043602684,3.141087484644242,-1.8020290161410866e-05,-1.5709818591713083
vs060,move_approach,True,WORLD,False,100,100,0.4712,0.1659,0.1502,3.141592653589793,0.0,-1.5707963267948963,0.47105488902382353,0.16581725969918792,0.15015373534729654,-3.141459414536863,5.901043282019237e-05,-1.5709116179327047
vs060,move_to_pose,True,TOOL,True,100,100,0.4710702122971526,0.16582404413230545,0.03515373656830263,-3.1414594145368606,5.901043281998702e-05,-1.5709116179327047,0.4710432862037466,0.1658145620828222,0.03515531503832872,-3.141404158418036,7.845777932973567e-05,-1.5709116144876454
vs060,move_to_pose,True,TOOL,True,100,100,0.4710216800396817,0.16580557216557207,0.1501550910228357,-3.1414040977194846,7.85008597439413e-05,-1.5709116144590434,0.47079866030637924,0.16572707158333316,0.15008124479392546,-3.141286380255009,0.00011996759041906314,-1.570911604442142
vs060,move_approach,True,WORLD,False,100,100,0.4735,0.187,0.152,3.141592653589793,0.0,-1.5707963267948963,0.4734045505822829,0.18696069877811866,0.15197912749526465,-3.141457806219041,5.368505781685365e-05,-1.5708017268087102
vs060,move_to_pose,True,TOOL,True,100,100,0.4734200580632106,0.1869668724759663,0.03697912870655631,-3.141457806219041,5.368505781762466e-05,-1.5708017268087107,0.4734102619391347,0.18696299067724387,0.03698952802218189,-3.1413846682383317,8.253562902014396e-05,-1.5708017232836118
vs060,move_to_pose,True,TOOL,True,100,100,0.4733864126515727,0.18695353097923673,0.15198929781872617,-3.1413846074656324,8.258008100987875e-05,-1.570801723243754,0.4730769731960507,0.18683132801017488,0.15191823327912568,-3.1410049456891196,0.0002325335105833933,-1.5708016635352935
vs060,move_approach,True,WORLD,False,100,100,0.4486,0.1452,0.152,3.141592653589793,0.0,-1.5707963267948963,0.44864862816324985,0.14522594859466798,0.15201137188567174,3.141537603633048,-2.0295215707912756e-05,-1.570759200484091
vs060,move_to_pose,True,TOOL,True,100,100,0.44864229750488366,0.14522361440982998,0.037011372083609786,3.14153760363305,-2.0295215707455805e-05,-1.570759200484091,0.4486310649629326,0.14521997110781287,0.03701071689616672,3.141541767079503,-1.8962300904794133e-05,-1.5707592001162676
vs060,move_to_pose,True,TOOL,True,100,100,0.4486369168306504,0.14522215198967697,0.152010716726599,3.141541767079507,-1.896230090303959e-05,-1.5707592001162682,0.44832325813677043,0.14512061249479496,0.15195921307420482,-3.141042770000222,0.00017544618096697955,-1.570759152273242
vs060,move_to_pose,True,WORLD,False,100,100,0.2581,0.136,0.31,3.141592653589793,0,-1.5707963267948966,0.2581998948522948,0.13594606433509965,0.3100557665485195,-3.1415709603723516,0.00016334673824635362,-1.5707358492359902
vs060,move_to_pose,True,WORLD,True,100,100,0.25819987036565484,0.13594605634171947,0.01005568875473889,-3.141570894565035,0.00016339953151395083,-1.5707358492143293,0.2583966808908456,0.1360510139163681,0.010275435728870769,3.141537946779501,0.00011117997013729317,-1.5707371040285616
vs060,move_to_pose,True,WORLD,True,100,100,0.2583965782186239,0.13605095868649672,0.31027554829132675,3.1415378854827827,0.00011114550365621625,-1.5707371041187703,0.2583021151909259,0.13600121937082868,0.310188952241283,-3.141306658737072,0.0002905450097171102,-1.57073705131256
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.305,3.141592653589793,0,-1.5707963267948966,0.26185932776659293,-0.1189908370935768,0.30497235917544885,-3.141553897554589,-0.00035590380515082153,-1.570931794183463
vs060,move_to_pose,True,WORLD,True,100,100,0.26185934339333117,-0.11899086454367039,0.004972449371430987,-3.1415539605565095,-0.00035594935327298247,-1.5709317941848129,0.26198965504925914,-0.11905289830807417,0.0051710394900811585,3.1414363212465903,-0.00023887881547932836,-1.5709290306700008
vs060,move_to_pose,True,WORLD,True,100,100,0.261989754427843,-0.11905293955786442,0.3051709093955455,3.1414363472359326,-0.00023888314134840706,-1.5709290309890858,0.2619204510675808,-0.11902143587786643,0.30510589861779125,3.1415550996890653,-0.00029282648103624273,-1.5709290655051305
vs060,move_approach,True,WORLD,False,100,100,0.4712,0.1659,0.1502,3.141592653589793,0.0,-1.5707963267948963,0.47098127993034333,0.1658230043358621,0.1501140913459684,-3.141524426601148,2.3972402813542508e-05,-1.5707963440822177
vs060,move_to_pose,True,TOOL,True,100,100,0.4709892258816134,0.1658258064993825,0.035113904563647644,-3.1415243703293405,2.4018192609088532e-05,-1.5707963440212507,0.4709632948657904,0.16581667024897112,0.03511657604050164,-3.1414667073343674,4.4305037589014675e-05,-1.570796342092728
vs060,move_to_pose,True,TOOL,True,100,100,0.47094873922130726,0.1658115449371562,0.1501167966073194,-3.1414667680466057,4.426197135067565e-05,-1.5707963421271323,0.4706201854746136,0.16569587633284683,0.1500625373058572,-3.1409337238176063,0.000231970742195027,-1.5707962684344534
vs060,move_approach,True,WORLD,False,100,100,0.4735,0.187,0.152,3.141592653589793,0.0,-1.5707963267948963,0.47344694358563266,0.18697897677439718,0.15197691925881474,-3.1415735365124515,7.391607877733461e-06,-1.570796312792853
vs060,move_to_pose,True,TOOL,True,100,100,0.47344904229707924,0.18697977813515157,0.03697711347256684,-3.141573592663029,7.34529715534595e-06,-1.5707963128439157,0.47341754834692185,0.1869673367744888,0.036976486724363405,-3.1414742294820317,4.657667492584422e-05,-1.5707963101781255
vs060,move_to_pose,True,TOOL,True,100,100,0.47340399864297644,0.1869620122226758,0.1519762584388487,-3.1414741687008423,4.662113182168106e-05,-1.5707963101389024,0.473185676808374,0.1868757823547854,0.15192308103502467,-3.1412091032204708,0.00015127124908208506,-1.5707962839327116
vs060,move_approach,True,WORLD,False,100,100,0.4486,0.1452,0.152,3.141592653589793,0.0,-1.5707963267948963,0.44875981503579043,0.14524947719817888,0.1519780714291433,3.1411083987215536,-0.00016352862600760691,-1.5707951984498734
vs060,move_to_pose,True,TOOL,True,100,100,0.44870422221158623,0.14523071331852863,0.036977921542045974,3.1411084555039586,-0.000163483838841023,-1.5707951984266975,0.4487011574572379,0.14522971230680704,0.036978269640916356,3.1411310515587747,-0.00015618214321086395,-1.5707952079947343
vs060,move_to_pose,True,TOOL,True,100,100,0.448754241668827,0.14524767331068153,0.15197825598643158,3.141131051558775,-0.0001561821432098767,-1.5707952079947343,0.44857469055775856,0.14518954859479827,0.15192761616204556,3.1413191145855275,-9.534651619290415e-05,-1.5707952306743966
vs060,move_approach,True,WORLD,False,100,100,0.4721,0.005,0.1553,3.141592653589793,0.0,-1.5707963267948963,0.47181770843715365,0.005070776133755188,0.15523071279692208,-3.141232924394233,-0.0001748884859667337,-1.570884974960079
vs060,move_to_pose,True,TOOL,True,100,100,0.4718590755106815,0.005050660292078354,0.040230721996409285,-3.1412329243942314,-0.00017488848596750945,-1.5708849749600784,0.47186094304847737,0.005050675764924156,0.04023182456664101,-3.1412367138815767,-0.0001747697919508383,-1.57088493393667
vs060,move_to_pose,True,TOOL,True,100,100,0.47182001176393223,0.005070777916506576,0.15523181552548146,-3.1412367138815744,-0.00017476979195004276,-1.57088493393667,0.4714264007177114,0.005066498864312645,0.15512712439999515,-3.1408152970849263,-0.00017026874667528492,-1.5708849525165869
vs060,move_approach,True,WORLD,False,100,100,0.4915,0.0344,0.1582,3.141592653589793,0.0,-1.5707963267948963,0.4910127537272007,0.03436456526628613,0.15812204934800278,-3.140759449147864,5.8722318017339904e-05,-1.570795304961987
vs060,move_to_pose,True,TOOL,True,100,100,0.491108572220035,0.03437131842842062,0.04312208946448266,-3.1407594491478648,5.8722318017231104e-05,-1.5707953049619872,0.49109935913761893,0.0343706957667342,0.04312321776934916,-3.1407457881185867,5.973654390041719e-05,-1.5707953043003051
vs060,move_to_pose,True,TOOL,True,100,100,0.4910019696270963,0.03436382596707284,0.1581231763262511,-3.1407457881185854,5.973654389990328e-05,-1.5707953043003045,0.49082128989250107,0.034351167171406655,0.15806620125933638,-3.140565298371052,7.231356030576122e-05,-1.5707952923932846
vs060,move_approach,True,WORLD,False,100,100,0.4438,-0.0205,0.1582,3.141592653589793,0.0,-1.5707963267948963,0.44381116462704956,-0.020499239543071132,0.1581981323712125,3.141556632481364,3.301730328337052e-07,-1.5707889539211786
vs060,move_to_pose,True,TOOL,True,100,100,0.44380702219930196,-0.020499201603714393,0.04319813244582653,3.141556632481365,3.3017303289948577e-07,-1.5707889539211815,0.4438447680391192,-0.020500951687549392,0.043212149076445744,3.1414742471629937,4.121429913566853e-06,-1.5707889532929469
vs060,move_to_pose,True,TOOL,True,100,100,0.4438584707392466,-0.020501420923703304,0.15821196022916167,3.1414743021163507,4.1518493379984066e-06,-1.570788953418175,0.4436659134309767,-0.02049252031254821,0.15815850382557625,-3.141456655611628,-7.576324266800734e-06,-1.5707889537055164
vs060,move_to_pose,True,WORLD,False,100,100,0.2618,-0.1192,0.31,3.141592653589793,0,-1.5707963267948966,0.2618452104590449,-0.11896694790446352,0.3099446840774177,3.1412502515245344,-0.00020430248827823998,-1.570941926738882
vs060,move_to_pose,True,WORLD,True,100,100,0.26184521045904674,-0.11896694790446412,0.009944684077418497,3.1412502515245393,-0.00020430248827966037,-1.5709419267388791,0.26190905411811144,-0.1189992546396855,0.010035648926986745,3.1410039962742347,-6.419435911810128e-05,-1.5709389861607514
vs060,move_to_pose,True,WORLD,True,100,100,0.2619090541181113,-0.11899925463968539,0.31003564892698665,3.141003996274234,-6.419435911753852e-05,-1.5709389861607526,0.2618258019676259,-0.11896143460210022,0.30995492474671515,3.14111784975237,-0.00011598481834856042,-1.5709389874672195
vs060,move_to_pose,True,WORLD,False,100,100,0.2581,0.136,0.305,3.141592653589793,0,-1.5707963267948966,0.2581184419703534,0.13587791559399898,0.304964872915631,3.141549096680953,0.00016724491012940542,-1.5707178475855117
vs060,move_to_pose,True,WORLD,True,100,100,0.2581184664462912,0.13587792356172218,0.004964949905979454,3.141549030793153,0.000167192171532064,-1.570717847608059,0.2581699192509133,0.13590670584631093,0.0051210169147179185,3.141186401369552,-3.927289251696622e-05,-1.5707193806674598
vs060,move_to_pose,True,WORLD,True,100,100,0.25816991925091215,0.13590670584631087,0.3051210169147178,3.14118640136955,-3.927289251795054e-05,-1.570719380667458,0.2580191152124054,0.13582732557187427,0.3049776673079113,3.1413152097094814,2.8572855741625232e-05,-1.5707193890688151
vs060,move_approach,True,WORLD,False,100,100,0.4721,0.005,0.1553,3.141592653589793,0.0,-1.5707963267948963,0.47204717598943086,0.004999603044557498,0.15529786120878789,-3.1414344257830162,1.3194176656775785e-06,-1.5707965141717297
vs060,move_to_pose,True,TOOL,True,100,100,0.4720652706484356,0.004999736310708341,0.040298033434288394,-3.1414344804348207,1.2760240112274274e-06,-1.5707965141124791,0.4720662412902614,0.00499974039467707,0.0402971717185866,-3.1414403305709007,1.1971924099723106e-06,-1.5707965140461986
vs060,move_to_pose,True,TOOL,True,100,100,0.4720488062471348,0.0049996119406844645,0.15529696305842805,-3.141440273729737,1.2319114468871502e-06,-1.5707965141396387,0.471879924900944,0.004997821122426988,0.15528046842601081,-3.141105828879056,4.761481742761606e-06,-1.5707965130095265
vs060,move_approach,True,WORLD,False,100,100,0.4915,0.0344,0.1582,3.141592653589793,0.0,-1.5707963267948963,0.49123367128425577,0.03437615512619419,0.15817521448415495,-3.141027727361095,7.598601216528592e-05,-1.5707566160194553
vs060,move_to_pose,True,TOOL,True,100,100,0.49129863745004126,0.034384896096053684,0.04317523316679708,-3.1410277273610943,7.59860121653185e-05,-1.5707566160194553,0.4912860098733179,0.03438400661493707,0.04317657831767013,-3.141017186976936,7.668444864230785e-05,-1.5707566216224638
vs060,move_to_pose,True,TOOL,True,100,100,0.4912197528404447,0.03437517193075712,0.15817677832693533,-3.1410172450670077,7.664618555088044e-05,-1.5707566215580016,0.4907723078346712,0.03434387231005431,0.15799327938333213,-3.1409082567102953,8.428760965088148e-05,-1.5707566209722952
vs060,move_approach,True,WORLD,False,100,100,0.4438,-0.0205,0.1582,3.141592653589793,0.0,-1.5707963267948963,0.44421566908366994,-0.020516410107534848,0.15832786123211579,3.141169498133997,1.5983126056759482e-05,-1.5707988946780789
